salary,city,post_time,title,url,company
10000-14999/月,异地招聘,12-31,分布式系统开发工程师,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,20.html",长春丽明科技开发股份有限公司
10-20/月,杭州-滨江区,12-31,测试开发工程师(平台软件),"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,20.html",杭州海康威视数字技术股份有限公司
25000-29999/月,北京-海淀区,12-31,高级图像算法工程师,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,20.html",北京茵沃汽车科技有限公司
8000-9999/月,上海-浦东新区,12-31,测试工程师,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,21.html",上海万迪投资有限公司
15-20万/年,上海-浦东新区,12-31,高级数据库工程师/数据分析师,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,21.html",奥浦诺管理咨询（上海）有限公司
4500-5999/月,异地招聘,12-31,初级运维工程师（工作地点：包头）,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,21.html",易云捷讯科技（北京）股份有限公司
15000-19999/月,上海-浦东新区,12-31,DBA数据库工程师,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,21.html",上海宏鹿信息技术服务有限公司
10000-14999/月,上海-浦东新区,12-31,开发工程师（可招应届生）,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,21.html",上海艾摩信息技术有限公司
6000-7999/月,重庆-渝北区,12-19,python,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,14.html",重庆科智科技有限公司
7000-10000/月,昆明-五华区,12-19,Web后端开发工程师（PHP或Python程序员）,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,14.html",昆明微想智森科技有限公司
10000-20000/月,深圳-南山区,12-19,Python,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,14.html",心灵失重（北京）科技有限公司
15000-19999/月,杭州,12-19,高级Python开发工程师,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,14.html",杭州微著网络有限公司
15000-19999/月,北京-朝阳区,12-19,Python开发工程师,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,14.html",北京网拓时代科技有限公司
10000-20000/月,北京-朝阳区,12-19,资深后端工程师（python）,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,14.html",北京依依科技有限公司
10000-14999/月,北京,12-19,Python工程师,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,14.html",北京易讯通信息技术股份有限公司
8000-10000/月,上海-浦东新区,12-31,测试工程师,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,22.html",上海浦东新区陆家嘴财富管理培训中心
10-15万/年,广州-天河区,12-31,运维工程师,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,22.html",广州市岂凡网络技术有限公司
4000-6000/月,北京,12-31,系统工程师,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,22.html",北京亚康环宇科技有限公司
8000-9999/月,上海,12-31,云计算运维工程师,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,22.html",上海科技网络通信有限公司
10000-14999/月,北京,12-31,数据挖掘工程师,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,22.html",北京旋极集团
5000-20000/月,天津-南开区,12-28,Python开发工程师,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,11.html",中科软科技股份有限公司
20000-24999/月,北京-朝阳区,12-28,Python开发工程师,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,11.html",北京车势科技有限公司
10000-14999/月,广州-天河区,12-28,Python 开发工程师,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,11.html",民生电商控股（深圳）有限公司
10000-14999/月,上海-长宁区,12-28,python软件开发工程师,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,11.html",阿基米德（上海）传媒有限公司
15-20万/年,上海-浦东新区,12-28,python 开发工程师,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,11.html",上海侍埃电子商务有限公司
6000-7999/月,沈阳-皇姑区,12-30,软件开发工程师（Python),"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,7.html",辽宁辉山乳业集团-集团总部
5000-8000/月,深圳,12-30,python,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,7.html",深圳七七元素科技有限公司
15000-30000/月,上海,12-30,Python研发工程师,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,7.html",上海数据交易中心有限公司
15000-30000/月,成都,12-30,KunLun-Python系统研发工程师,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,7.html",成都数联铭品科技有限公司
8000-9999/月,南昌,12-30,Python工程师,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,7.html",江西煌辰科技有限公司
15000-19999/月,北京,12-29,高级python工程师,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,10.html",中科富创（北京）科技有限公司
6000-10000/月,武汉,12-29,"python Web开发 (zabbix,私有云方向)","http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,10.html",广州市佳众联科技有限公司
8000-15000/月,成都,12-29,运维&python开发工程师（高级）,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,10.html",成都趣乐多科技有限公司
6000-12000/月,成都-高新区,12-29,python工程师,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,10.html",成都智汇安新科技有限公司
4000-8000/月,绵阳,12-29,Python 开发工程师,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,10.html",北京优炫软件股份有限公司
6000-12000/月,广州-天河区,12-29,PHP（转Python）,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,10.html",广州猎虎信息科技有限公司
8000-9999/月,上海-徐汇区,12-05,python 开发工程师,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,16.html",聚领信息技术（上海）有限公司
6000-7999/月,上海-徐汇区,12-05,Python/Openstack 工程师,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,16.html",英华达（上海）电子有限公司
12000-20000/月,深圳-南山区,12-05,Python后台开发工程师,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,16.html",绿星云科技（深圳）有限公司
10000-14999/月,北京-海淀区,12-05,python开发工程师,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,16.html",金星国际教育集团
10000-14999/月,上海-虹口区,12-05,H5游戏后端研发（Python方向）,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,16.html",华夏鑫彩科技有限公司
4000-10000/月,郑州,12-04,Python工程师,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,16.html",河南春秋网络科技有限公司
10000-20000/月,北京-朝阳区,12-04,爬虫工程师（python/JAVA）,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,16.html",数库（北京）科技有限公司
10-15万/年,成都-高新区,12-31,python开发工程师,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,2.html",成都虚拟世界科技有限公司
7000-12000/月,深圳,12-31,Python开发工程师,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,2.html",深圳市小猫信息技术有限公司
10000-20000/月,杭州,12-31,Python运维开发,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,2.html",杭州博盾习言科技有限公司
6000-12000/月,成都-高新区,12-31,Python开发工程师,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,2.html",成都网丁科技有限公司
10000-14999/月,杭州-余杭区,12-31,中高级 Python开发工程师-海创园,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,2.html",杭州汇晨科技有限公司
15000-19999/月,北京,12-31,Python/node程序员,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,2.html",北京摩游世纪科技有限公司
10000-15000/月,异地招聘,12-30,Python工程师,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,4.html",上海游讯信息科技有限公司
6000-7999/月,异地招聘,12-30,Python工程师,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,4.html",昆山能脉信息科技有限公司
2000-2999/月,南京,12-30,实习生(Python开发),"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,4.html",南京富士通南大软件技术有限公司
5000-7000/月,北京-海淀区,12-30,Python后台开发（数据分析）,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,4.html",北京希望组生物科技有限公司
10000-14999/月,苏州,12-30,python,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,4.html",上海众言网络科技有限公司
10000-14999/月,沈阳-铁西区,12-30,python运维开发工程师,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,4.html",大连金慧融智科技股份有限公司
8000-9999/月,上海-浦东新区,12-30,Python/C++软件开发工程师,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,4.html",上海仪轩电子技术有限公司
1500-4000/月,北京-海淀区,12-30,Java/Python工程师（兼职/实习）,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,8.html",中标软件有限公司
15000-25000/月,杭州-江干区,12-30,Python量化交易建模工程师,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,8.html",河北易骋云数据科技有限公司
4500-5999/月,成都-高新区,12-30,Python 中级工程师,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,8.html",宁夏大有荣逸大宗商品经营有限公司
10000-20000/月,上海-闸北区,12-30,Python开发工程师（数据采集数据挖掘方向）,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,8.html",智慧芽信息科技（苏州）有限公司
6000-7999/月,广州,12-30,Python工程师,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,8.html",广州凡拓数字创意科技股份有限公司
3000-6000/月,常州,12-30,python开发工程师（西新桥）,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,8.html",常州易宝网络服务有限公司
10000-20000/月,北京-朝阳区,12-27,Python工程师--基础架构,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,12.html",北京图森互联科技有限责任公司
6000-20000/月,深圳-龙华新区,12-27,Python+MySQL 后台开发工程师,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,12.html",富士康科技集团CNSBG事业群
10000-15000/月,成都-高新区,12-27,高级开发工程师PHP/JAVA/PYTHON,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,12.html",成都搜多客科技有限公司
6000-9000/月,北京-海淀区,12-27,Python高级工程师/架构师--电信信息化,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,12.html",中数通信息有限公司
10000-14999/月,广州-越秀区,12-27,Python高级开发工程师--长期有效,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,12.html",广州市坚信信息科技有限公司
10000-14999/月,武汉,12-27,Python/PHP工程师,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,12.html",纬创软件（北京）有限公司武汉分公司
16000-20000/月,北京-海淀区,12-13,Python工程师,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,15.html",赛福解码（北京）基因科技有限公司
10000-19000/月,上海,12-13,Python开发工程师,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,15.html",Sumscope
10000-15000/月,北京-海淀区,12-13,Python研发工程师,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,15.html",北京易汇众盟网络技术有限公司
20000-24999/月,深圳-南山区,12-13,Python高级工程师,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,15.html",深圳市核聚创新科技有限公司
15000-19999/月,北京-海淀区,12-12,python工程师,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,15.html",北京点石经纬科技有限公司
4000-10000/月,南京-建邺区,12-12,Python Web 开发工程师,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,15.html",南京川陀大匠信息技术有限公司
10000-14999/月,深圳,12-30,机器人 人工智能组C++、Python软件开发(机器学习),"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,6.html",深圳光启高等理工研究院
10000-20000/月,杭州-西湖区,12-30,python工程师（杭州知略科技）,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,6.html",望舒资本
10000-14999/月,北京-海淀区,12-30,Python开发工程师,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,6.html",北京六合新创科技有限公司
8000-9999/月,杭州-西湖区,12-30,python开发工程师,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,6.html",联想中望系统服务有限公司（现越亮...
10000-14999/月,北京,12-30,python开发工程师,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,6.html",上海至臻信息科技有限公司
