salary,city,post_time,max_salary,url,company,title,min_salary
4500-5999/月,东莞,12-29,5999,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,4.html",搜于特集团股份有限公司,审计员,4500
4000-6000/月,重庆-沙坪坝区,12-29,6000,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,4.html",重庆贝瑞文化创意有限公司,内部审计员,4000
8000-9999/月,上海-闵行区,12-29,9999,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,4.html",上海同昌生物医药科技有限公司,现场审计员,8000
3000-5000/月,武汉,01-01,5000,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,1.html",光彩金惠科技有限公司,高级审计员,3000
3000-4499/月,广州-白云区,01-01,4499,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,1.html",广州易江南贸易有限责任公司,审计员,3000
2000-2999/月,肇庆,01-01,2999,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,1.html",肇庆华锋电子铝箔股份有限公司,审计员,2000
8000-9999/月,上海-黄浦区,01-01,9999,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,1.html",大华会计师事务所（特殊普通合伙）...,高级审计员,8000
3000-4499/月,佛山-南海区,11-23,4499,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,10.html",毕马威全球商务服务（广东）有限公司,专业服务助理(审计方向),3000
4500-5999/月,异地招聘,11-23,5999,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,10.html",云南光诚建设工程造价咨询有限公司...,水利造价员,4500
4000-8000/月,唐山,11-22,8000,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,10.html",唐山竟鼎实业集团有限公司,审计专员,4000
6000-7999/月,杭州-滨江区,01-01,7999,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,8.html",创意网络科技有限公司,财务/会计助理 双休 朝九晚六,6000
1500-1999/月,深圳,01-01,1999,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,8.html",深圳市中兴瑞华投资管理有限公司,财务实习生,1500
3000-4499/月,沈阳-沈河区,01-01,4499,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,8.html",辽宁卓荦广告传媒有限公司,出纳员,3000
2000-2999/月,济宁,01-01,2999,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,8.html",济宁天舜税务师事务所有限公司,审计助理,2000
3000-6000/月,成都-大邑县,12-01,6000,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,7.html",四川天邑康和通信股份有限公司,审计员,3000
5000-20000/月,上海-浦东新区,12-01,20000,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,7.html",瑞华会计师事务所,审计经理助理/高级审计员/审计员,5000
3000-8000/月,杭州-西湖区,11-30,8000,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,7.html",浙江瑞信会计师事务所有限公司,审计员/审计助理,3000
3000-4499/月,南昌-新建县,11-29,4499,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,7.html",江西汪氏蜜蜂园有限公司,审计员,3000
1-10000000/月,上海-杨浦区,11-29,10000000,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,7.html",亿利互连信息技术（上海）有限公司,ISO 内部审计员/ISO Internal Auditor,1
6000-7999/月,上海-杨浦区,12-20,7999,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,6.html",上海华博资信会计师事务所（普通合...,审计员,6000
3000-4499/月,天津-河西区,12-20,4499,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,6.html",天津力源永春科技发展有限公司,能源审计员,3000
1-2/月,深圳-福田区,12-20,2,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,6.html",上会会计师事务所（特殊普通合伙）...,审计员,1
6000-7999/月,北京-海淀区,12-27,7999,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,14.html",大信会计师事务所（特殊普通合伙）,中、高级审计员,6000
8000-9999/月,武汉-武昌区,12-27,9999,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,14.html",中审众环会计师事务所（特殊普通合...,国际业务高级审计员,8000
3000-4499/月,海口,12-27,4499,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,14.html",香港京都养生堂制药厂有限公司,审计员,3000
3000-4499/月,成都,12-27,4499,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,14.html",成都安琪儿医疗控股有限公司,审计员,3000
5000-6500/月,珠海,12-30,6500,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,2.html",珠海格力电器股份有限公司,审计员,5000
3000-4499/月,深圳-福田区,12-30,4499,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,2.html",深圳市中联达财务顾问有限公司,审计员,3000
6000-7999/月,合肥,12-30,7999,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,2.html",合肥亿帆生物医药有限公司,工程结算审计员,6000
5000-15000/月,上海-卢湾区,12-30,15000,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,2.html",上海永达汽车集团有限公司,审计员,5000
4500-5999/月,北京-海淀区,12-30,5999,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,2.html",立信会计师事务所（特殊普通合伙）...,高级审计员（五棵松办公区1）,4500
4500-5999/月,上海,12-30,5999,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,11.html",余维（上海）科技有限公司,审计员/ 审计助理/ 审计专员,4500
4500-5999/月,上海,12-30,5999,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,11.html",余维（上海）科技有限公司,审计员/ 审计助理/ 审计专员,4500
,上海,12-30,,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,3.html",吉致汽车金融有限公司,Field Auditor 现场审计员,
3000-4499/月,武汉,12-30,4499,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,3.html",武汉智能电梯有限公司,材料审计员,3000
3000-4499/月,襄阳,12-30,4499,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,3.html",骆驼集团股份有限公司,审计员,3000
3500-4000/月,佛山,12-30,4000,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,3.html",佛山市百悦会计咨询有限公司,审计员,3500
4500-5999/月,深圳,12-30,5999,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,3.html",深圳平富会计师事务所（普通合伙）,高级审计员 Senior Auditor,4500
4000-6000/月,成都,12-30,6000,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,9.html",成都双流富豪实业有限责任公司,土建资料员,4000
3500-4500/月,广州-天河区,12-30,4500,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,9.html",金利来皮鞋（广东海华投资集团有限...,出纳,3500
6000-7999/月,宁波-余姚市,12-30,7999,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,9.html",宁波神通模塑有限公司,审计经理,6000
4500-5999/月,深圳,12-30,5999,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,13.html",深圳市全渠道信息技术有限公司,审计员/ 审计助理/ 审计专员,4500
4500-5999/月,深圳,12-30,5999,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,13.html",深圳市全渠道信息技术有限公司,审计员/ 审计助理/ 审计专员,4500
4500-5999/月,深圳,12-30,5999,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,13.html",深圳市全渠道信息技术有限公司,审计员/ 审计助理/ 审计专员,4500
4500-5999/月,深圳,12-30,5999,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,13.html",深圳市全渠道信息技术有限公司,审计员/ 审计助理/ 审计专员,4500
4500-5999/月,深圳,12-30,5999,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,13.html",深圳市全渠道信息技术有限公司,审计员/ 审计助理/ 审计专员,4500
5000-8000/月,北京,01-01,8000,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,16.html",中逸会计师事务所有限公司,财政绩效评价高级助理,5000
8000-12000/月,北京,01-01,12000,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,16.html",中逸会计师事务所有限公司,财政绩效评价项目经理,8000
6000-10000/月,深圳,12-27,10000,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,5.html",深圳华强方特文化科技集团股份有限...,采购审计员,6000
10000-14999/月,昆山,12-27,14999,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,5.html",好孩子儿童用品有限公司,Senior Auditor（高级审计员）,10000
6000-7999/月,异地招聘,12-27,7999,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,5.html",好孩子（中国）商贸有限公司,审计员,6000
3000-4499/月,绵阳,12-27,4499,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,5.html",四川九洲电器集团有限责任公司研究院,审计员,3000
10000-14999/月,武汉,12-27,14999,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,5.html",武汉葛化集团有限公司,工程造价审计员,10000
,上海-浦东新区,12-22,,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,15.html",信永中和会计师事务所,审计员,
,北京-东城区,12-22,,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,15.html",信永中和会计师事务所,国际业务审计员,
,北京-东城区,12-22,,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,15.html",信永中和会计师事务所,国际业务高级审计员,
,北京-东城区,12-22,,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,15.html",信永中和会计师事务所,审计员,
,北京-东城区,12-22,,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,15.html",信永中和会计师事务所,高级审计员,
2800-4000/月,佛山,12-29,4000,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,4.html",广东世纪达装饰工程有限公司,财务审计员,2800
4000-5000/月,上海,12-29,5000,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,4.html",上海旺旺食品集团有限公司,审计员,4000
8000-9999/月,广州,12-29,9999,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,4.html",敏捷地产集团,造价审计员,8000
7000-8000/月,上海-静安区,12-29,8000,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,17.html",四川凯达斯生物科技有限公司,财务审计专员,7000
6000-7999/月,深圳,12-29,7999,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,17.html",盈投控股有限公司,审计专员,6000
6000-8000/月,北京-朝阳区,01-01,8000,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,1.html",中国中材国际工程股份有限公司,审计员,6000
6000-7999/月,杭州-上城区,01-01,7999,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,1.html",浩盛网络科技有限公司,公司审计员包吃 出国机会,6000
4500-5999/月,异地招聘,01-01,5999,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,1.html",苏州赛源房地产投资顾问有限公司,审计员（实际工作地点：张家港）,4500
6000-7999/月,北京,01-01,7999,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,1.html",桑德国际有限公司,内控审计员,6000
4500-5999/月,上海,12-30,5999,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,12.html",上海默哲实业有限公司,审计员/ 审计助理/ 审计专员,4500
4500-5999/月,上海,12-30,5999,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,12.html",上海默哲实业有限公司,审计员/ 审计助理/ 审计专员,4500
4500-5999/月,上海,12-30,5999,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,12.html",上海默哲实业有限公司,审计员/ 审计助理/ 审计专员,4500
4500-5999/月,上海,12-30,5999,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,12.html",上海首图信息科技有限公司,审计员/ 审计助理/ 审计专员,4500
4500-5999/月,上海,12-30,5999,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,12.html",上海首图信息科技有限公司,审计员/ 审计助理/ 审计专员,4500
3000-4000/月,异地招聘,11-18,4000,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,10.html",诺莱仕（上海）文化发展有限公司,稽核专员（工作地点：湖州、长兴、丹阳）,3000
,北京,01-01,,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,8.html",SGS通标标准技术服务有限公司上海...,汽车经销商审核员,
8500-12000/月,北京,01-01,12000,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,8.html",SGS通标标准技术服务有限公司北京...,汽车经销商审核员,8500
12000-15000/月,深圳,01-01,15000,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,8.html",深圳市中安信业创业投资有限公司总部,分行审计主管,12000
8000-9999/月,上海,01-01,9999,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,8.html",上海亚泰建设集团有限公司,审价员（建筑施工行业）,8000
4500-5999/月,深圳-宝安区,11-29,5999,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,7.html",深圳远东会计师事务所（普通合伙）,审计员,4500
3000-4499/月,济南-高新区,11-29,4499,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,7.html",山东法因数控机械股份有限公司,审计员,3000
3000-4499/月,北京-丰台区,11-28,4499,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,7.html",亚欧美非文化产业发展有限公司,审计员,3000
4500-5999/月,长沙-芙蓉区,11-28,5999,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,7.html",湖南金科财智管理顾问有限公司,政府平台服务部  高级审计员/咨询师,4500
3000-4499/月,广州,12-20,4499,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,6.html",广州凯云物业管理有限公司,稽核员/审计员,3000
3000-4499/月,佛山-南海区,12-19,4499,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,6.html",开易（广东）服装配件有限公司,审计员,3000
,合肥,12-26,,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,14.html",洽洽食品股份有限公司,营销审计员,
4000-6000/月,苏州-高新区,12-26,6000,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,14.html",苏州立信会计师事务所有限公司,海关业务审计员,4000
4500-5999/月,西安-高新技术...,12-26,5999,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,14.html",天职国际会计师事务所（特殊普通合...,审计员,4500
4500-5999/月,西安-高新技术...,12-26,5999,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,14.html",天职国际会计师事务所（特殊普通合...,IT审计员,4500
6000-7999/月,上海,12-30,7999,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,2.html",上海顺灏新材料科技股份有限公司,高级审计员,6000
4500-5999/月,济南,12-30,5999,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,2.html",山东福源节能环保工程有限公司,预算审计员,4500
4500-7000/月,广州,12-30,7000,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,2.html",广州市番禺祈福新邨房地产有限公司,审计员（医疗方向）,4500
4500-5999/月,上海,12-30,5999,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,11.html",余维（上海）科技有限公司,审计员/ 审计助理/ 审计专员,4500
4500-5999/月,上海,12-30,5999,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,11.html",余维（上海）科技有限公司,审计员/ 审计助理/ 审计专员,4500
4500-5999/月,上海,12-30,5999,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,11.html",余维（上海）科技有限公司,审计员/ 审计助理/ 审计专员,4500
4500-5999/月,上海,12-30,5999,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,11.html",余维（上海）科技有限公司,审计员/ 审计助理/ 审计专员,4500
4500-5999/月,上海,12-30,5999,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,11.html",余维（上海）科技有限公司,审计员/ 审计助理/ 审计专员,4500
6000-10000/月,广州,12-30,10000,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,3.html",广州粤泰集团股份有限公司,房地产审计员,6000
3000-5000/月,北京-大兴区,12-30,5000,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,3.html",北京东豪建设集团有限公司,审计员,3000
4500-5999/月,嘉兴,12-30,5999,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,3.html",巨石集团有限公司,审计员,4500
3000-4499/月,广州,12-30,4499,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,3.html",广州食品企业集团有限公司,审计员,3000
2800-5000/月,天津-武清区,12-30,5000,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,9.html",天津忠旺铝业有限公司,会计,2800
,上海-普陀区,12-30,,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,9.html",远成物流股份有限公司,内控部副部长（审计）,
3000-4499/月,济南-天桥区,12-30,4499,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,9.html",山东上药医药有限公司,审计专员,3000
4000-5000/月,南京,12-30,5000,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,9.html",大全集团有限公司,资料管理员（凯帆电器）,4000
3000-4499/月,北京-西城区,12-30,4499,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,9.html",北京观正会计师事务所有限公司,审计助理,3000
4500-5999/月,深圳,12-30,5999,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,13.html",深圳市全渠道信息技术有限公司,审计员/ 审计助理/ 审计专员,4500
4500-5999/月,深圳,12-30,5999,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,13.html",深圳市全渠道信息技术有限公司,审计员/ 审计助理/ 审计专员,4500
4500-5999/月,深圳,12-30,5999,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,13.html",深圳市全渠道信息技术有限公司,审计员/ 审计助理/ 审计专员,4500
4500-5999/月,深圳,12-30,5999,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,13.html",深圳市全渠道信息技术有限公司,审计员/ 审计助理/ 审计专员,4500
4500-5999/月,深圳,12-30,5999,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,13.html",深圳市全渠道信息技术有限公司,审计员/ 审计助理/ 审计专员,4500
3000-4499/月,北京-西城区,01-01,4499,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,16.html",中逸会计师事务所有限公司,实习审计助理,3000
6000-7999/月,杭州-下城区,01-01,7999,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,16.html",安科信息技术,会计 五险一金 双休 包住宿,6000
6000-7999/月,杭州-上城区,01-01,7999,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,16.html",浩盛网络科技有限公司,高薪聘请审计专员 国企福利 节日福利,6000
4500-5999/月,汕头,12-27,5999,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,5.html",广东省联泰集团有限公司,财经审计员,4500
3000-4499/月,海口,12-27,4499,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,5.html",香港京都养生堂制药厂有限公司,审计员,3000
3000-4499/月,重庆,12-27,4499,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,5.html",成都安琪儿医疗控股有限公司,审计员,3000
6000-7999/月,深圳-南山区,12-27,7999,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,5.html",深圳市浪威装饰设计工程有限公司,成控部审计员（人工费）,6000
15000-19999/月,广州-天河区,12-22,19999,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,15.html",天职国际会计师事务所（特殊普通合...,高级审计员Senior Auditor,15000
6000-7999/月,广州-天河区,12-22,7999,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,15.html",天职国际会计师事务所（特殊普通合...,审计员Auditor,6000
,中山,12-29,,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,4.html",完美（中国）有限公司,外勤审计员,
,深圳-福田区,12-29,,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,4.html",瑞华会计师事务所（特殊普通合伙）...,审计员,
6000-7999/月,北京,12-29,7999,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,4.html",永铭诚道（北京）医学科技股份有限...,财务审计员,6000
2000-3999/月,潍坊,12-29,3999,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,4.html",森达美（中国）企业管理有限公司,财务部审计员,2000
4000-8000/月,上海-嘉定区,12-29,8000,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,4.html",上海太太乐食品有限公司,审计员,4000
6000-7999/月,上海,12-29,7999,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,17.html",上海亚泰建设集团有限公司,核价员,6000
7000-8000/月,上海-静安区,12-28,8000,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,17.html",四川凯达斯生物科技有限公司,财务审计专员,7000
3000-4499/月,武汉-武昌区,12-28,4499,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,17.html",立信会计师事务所（特殊普通合伙）...,部秘/经理助理,3000
4500-5999/月,保定,01-01,5999,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,1.html",凌云工业股份有限公司,审计员,4500
4500-5999/月,南京-雨花台区,01-01,5999,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,1.html",南京中卓软件有限公司,会计/出纳/审计员转行软件开发岗位(JAVA/安卓),4500
2000-2999/月,重庆,01-01,2999,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,1.html",重庆保利花园皇冠假日酒店,收入审计员Income Auditor,2000
6000-7999/月,杭州-余杭区,01-01,7999,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,1.html",安科信息技术,审计员 可实习 提供住宿 双休,6000
4500-5999/月,上海,12-30,5999,"http://search.51job.com/list/000000,000000,0000,00,9,99,%E5%AE%A1%E8%AE%A1%E5%91%98,2,12.html",上海首图信息科技有限公司,审计员/ 审计助理/ 审计专员,4500
